net,initial,unsafe,oracle_states_exhausted,agrees
conservative_35,"[3, 3, 0]",False,1,True
conservative_35,"[4, 0, 0]",False,1,True
conservative_35,"[4, 0, 1]",False,2,True
conservative_35,"[4, 0, 2]",False,3,True
conservative_35,"[4, 1, 0]",False,1,True
conservative_35,"[4, 1, 1]",False,2,True
conservative_35,"[4, 2, 0]",False,1,True
conservative_35,"[5, 0, 0]",False,1,True
conservative_35,"[5, 0, 1]",False,2,True
conservative_35,"[5, 1, 0]",False,1,True
conservative_35,"[6, 0, 0]",False,1,True
conservative_36,"[0, 0, 0]",False,1,True
conservative_36,"[0, 0, 1]",False,1,True
conservative_36,"[0, 0, 2]",True,1,True
conservative_36,"[0, 0, 3]",True,1,True
conservative_36,"[0, 0, 4]",True,1,True
conservative_36,"[0, 0, 5]",True,1,True
conservative_36,"[0, 0, 6]",True,1,True
conservative_36,"[0, 1, 0]",True,2,True
conservative_36,"[0, 1, 1]",True,2,True
conservative_36,"[0, 1, 2]",True,2,True
conservative_36,"[0, 1, 3]",True,2,True
conservative_36,"[0, 1, 4]",True,2,True
conservative_36,"[0, 1, 5]",True,2,True
conservative_36,"[0, 2, 0]",True,3,True
conservative_36,"[0, 2, 1]",True,3,True
conservative_36,"[0, 2, 2]",True,3,True
conservative_36,"[0, 2, 3]",True,3,True
conservative_36,"[0, 2, 4]",True,3,True
conservative_36,"[0, 3, 0]",True,4,True
conservative_36,"[0, 3, 1]",True,4,True
conservative_36,"[0, 3, 2]",True,4,True
conservative_36,"[0, 3, 3]",True,4,True
conservative_36,"[0, 4, 0]",True,5,True
conservative_36,"[0, 4, 1]",True,5,True
conservative_36,"[0, 4, 2]",True,5,True
conservative_36,"[0, 5, 0]",True,6,True
conservative_36,"[0, 5, 1]",True,6,True
conservative_36,"[0, 6, 0]",True,7,True
conservative_36,"[1, 0, 0]",False,1,True
conservative_36,"[1, 0, 1]",False,1,True
conservative_36,"[1, 0, 2]",True,1,True
conservative_36,"[1, 0, 3]",True,1,True
conservative_36,"[1, 0, 4]",True,1,True
conservative_36,"[1, 0, 5]",True,1,True
conservative_36,"[1, 1, 0]",True,2,True
conservative_36,"[1, 1, 1]",True,2,True
conservative_36,"[1, 1, 2]",True,2,True
conservative_36,"[1, 1, 3]",True,2,True
conservative_36,"[1, 1, 4]",True,2,True
conservative_36,"[1, 2, 0]",True,3,True
conservative_36,"[1, 2, 1]",True,3,True
conservative_36,"[1, 2, 2]",True,3,True
conservative_36,"[1, 2, 3]",True,3,True
conservative_36,"[1, 3, 0]",True,4,True
conservative_36,"[1, 3, 1]",True,4,True
conservative_36,"[1, 3, 2]",True,4,True
conservative_36,"[1, 4, 0]",True,5,True
conservative_36,"[1, 4, 1]",True,5,True
conservative_36,"[1, 5, 0]",True,6,True
conservative_36,"[2, 0, 0]",False,1,True
conservative_36,"[2, 0, 1]",False,1,True
conservative_36,"[2, 0, 2]",True,1,True
conservative_36,"[2, 0, 3]",True,1,True
conservative_36,"[2, 0, 4]",True,1,True
conservative_36,"[2, 1, 0]",True,2,True
conservative_36,"[2, 1, 1]",True,2,True
conservative_36,"[2, 1, 2]",True,2,True
conservative_36,"[2, 1, 3]",True,2,True
conservative_36,"[2, 2, 0]",True,3,True
conservative_36,"[2, 2, 1]",True,3,True
conservative_36,"[2, 2, 2]",True,3,True
conservative_36,"[2, 3, 0]",True,4,True
conservative_36,"[2, 3, 1]",True,4,True
conservative_36,"[2, 4, 0]",True,5,True
conservative_36,"[3, 0, 0]",False,1,True
conservative_36,"[3, 0, 1]",False,1,True
conservative_36,"[3, 0, 2]",True,1,True
conservative_36,"[3, 0, 3]",True,1,True
conservative_36,"[3, 1, 0]",True,2,True
conservative_36,"[3, 1, 1]",True,2,True
conservative_36,"[3, 1, 2]",True,2,True
conservative_36,"[3, 2, 0]",True,3,True
conservative_36,"[3, 2, 1]",True,3,True
conservative_36,"[3, 3, 0]",True,4,True
conservative_36,"[4, 0, 0]",False,1,True
conservative_36,"[4, 0, 1]",False,1,True
conservative_36,"[4, 0, 2]",True,1,True
conservative_36,"[4, 1, 0]",True,2,True
conservative_36,"[4, 1, 1]",True,2,True
conservative_36,"[4, 2, 0]",True,3,True
conservative_36,"[5, 0, 0]",False,1,True
conservative_36,"[5, 0, 1]",False,1,True
conservative_36,"[5, 1, 0]",True,2,True
conservative_36,"[6, 0, 0]",False,1,True
conservative_37,"[0, 0, 0]",False,1,True
conservative_37,"[0, 0, 1]",False,1,True
conservative_37,"[0, 0, 2]",False,2,True
conservative_37,"[0, 0, 3]",False,3,True
conservative_37,"[0, 0, 4]",False,4,True
conservative_37,"[0, 0, 5]",False,5,True
conservative_37,"[0, 0, 6]",False,6,True
conservative_37,"[0, 1, 0]",False,1,True
conservative_37,"[0, 1, 1]",False,1,True
conservative_37,"[0, 1, 2]",False,2,True
conservative_37,"[0, 1, 3]",False,3,True
conservative_37,"[0, 1, 4]",False,4,True
conservative_37,"[0, 1, 5]",False,5,True
conservative_37,"[0, 2, 0]",False,1,True
conservative_37,"[0, 2, 1]",False,1,True
conservative_37,"[0, 2, 2]",False,2,True
conservative_37,"[0, 2, 3]",False,3,True
conservative_37,"[0, 2, 4]",False,4,True
conservative_37,"[0, 3, 0]",False,1,True
conservative_37,"[0, 3, 1]",False,1,True
conservative_37,"[0, 3, 2]",False,2,True
conservative_37,"[0, 3, 3]",False,3,True
conservative_37,"[0, 4, 0]",False,1,True
conservative_37,"[0, 4, 1]",False,1,True
conservative_37,"[0, 4, 2]",False,2,True
conservative_37,"[0, 5, 0]",False,1,True
conservative_37,"[0, 5, 1]",False,1,True
conservative_37,"[0, 6, 0]",False,1,True
conservative_37,"[1, 0, 0]",False,1,True
conservative_37,"[1, 0, 1]",True,1,True
conservative_37,"[1, 0, 2]",True,2,True
conservative_37,"[1, 0, 3]",True,3,True
conservative_37,"[1, 0, 4]",True,4,True
conservative_37,"[1, 0, 5]",True,5,True
conservative_37,"[1, 1, 0]",False,1,True
conservative_37,"[1, 1, 1]",True,1,True
conservative_37,"[1, 1, 2]",True,2,True
conservative_37,"[1, 1, 3]",True,3,True
conservative_37,"[1, 1, 4]",True,4,True
conservative_37,"[1, 2, 0]",False,1,True
conservative_37,"[1, 2, 1]",True,1,True
conservative_37,"[1, 2, 2]",True,2,True
conservative_37,"[1, 2, 3]",True,3,True
conservative_37,"[1, 3, 0]",False,1,True
conservative_37,"[1, 3, 1]",True,1,True
conservative_37,"[1, 3, 2]",True,2,True
conservative_37,"[1, 4, 0]",False,1,True
conservative_37,"[1, 4, 1]",True,1,True
conservative_37,"[1, 5, 0]",False,1,True
conservative_37,"[2, 0, 0]",False,1,True
conservative_37,"[2, 0, 1]",True,1,True
conservative_37,"[2, 0, 2]",True,2,True
conservative_37,"[2, 0, 3]",True,3,True
conservative_37,"[2, 0, 4]",True,4,True
conservative_37,"[2, 1, 0]",False,1,True
conservative_37,"[2, 1, 1]",True,1,True
conservative_37,"[2, 1, 2]",True,2,True
conservative_37,"[2, 1, 3]",True,3,True
conservative_37,"[2, 2, 0]",False,1,True
conservative_37,"[2, 2, 1]",True,1,True
conservative_37,"[2, 2, 2]",True,2,True
conservative_37,"[2, 3, 0]",False,1,True
conservative_37,"[2, 3, 1]",True,1,True
conservative_37,"[2, 4, 0]",False,1,True
conservative_37,"[3, 0, 0]",False,1,True
conservative_37,"[3, 0, 1]",True,1,True
conservative_37,"[3, 0, 2]",True,2,True
conservative_37,"[3, 0, 3]",True,3,True
conservative_37,"[3, 1, 0]",False,1,True
conservative_37,"[3, 1, 1]",True,1,True
conservative_37,"[3, 1, 2]",True,2,True
conservative_37,"[3, 2, 0]",False,1,True
conservative_37,"[3, 2, 1]",True,1,True
conservative_37,"[3, 3, 0]",False,1,True
conservative_37,"[4, 0, 0]",False,1,True
conservative_37,"[4, 0, 1]",True,1,True
conservative_37,"[4, 0, 2]",True,2,True
conservative_37,"[4, 1, 0]",False,1,True
conservative_37,"[4, 1, 1]",True,1,True
conservative_37,"[4, 2, 0]",False,1,True
conservative_37,"[5, 0, 0]",False,1,True
conservative_37,"[5, 0, 1]",True,1,True
conservative_37,"[5, 1, 0]",False,1,True
conservative_37,"[6, 0, 0]",False,1,True
conservative_38,"[0, 0, 0]",False,1,True
conservative_38,"[0, 0, 1]",False,2,True
conservative_38,"[0, 0, 2]",False,3,True
conservative_38,"[0, 0, 3]",False,4,True
conservative_38,"[0, 0, 4]",False,5,True
conservative_38,"[0, 0, 5]",False,6,True
conservative_38,"[0, 0, 6]",False,7,True
conservative_38,"[0, 1, 0]",True,1,True
conservative_38,"[0, 1, 1]",True,2,True
conservative_38,"[0, 1, 2]",True,3,True
conservative_38,"[0, 1, 3]",True,4,True
conservative_38,"[0, 1, 4]",True,5,True
conservative_38,"[0, 1, 5]",True,6,True
conservative_38,"[0, 2, 0]",True,1,True
conservative_38,"[0, 2, 1]",True,2,True
conservative_38,"[0, 2, 2]",True,3,True
conservative_38,"[0, 2, 3]",True,4,True
conservative_38,"[0, 2, 4]",True,5,True
conservative_38,"[0, 3, 0]",True,1,True
conservative_38,"[0, 3, 1]",True,2,True
conservative_38,"[0, 3, 2]",True,3,True
conservative_38,"[0, 3, 3]",True,4,True
conservative_38,"[0, 4, 0]",True,1,True
conservative_38,"[0, 4, 1]",True,2,True
conservative_38,"[0, 4, 2]",True,3,True
conservative_38,"[0, 5, 0]",True,1,True
conservative_38,"[0, 5, 1]",True,2,True
conservative_38,"[0, 6, 0]",True,1,True
conservative_38,"[1, 0, 0]",False,1,True
conservative_38,"[1, 0, 1]",False,2,True
conservative_38,"[1, 0, 2]",False,3,True
conservative_38,"[1, 0, 3]",False,4,True
conservative_38,"[1, 0, 4]",False,5,True
conservative_38,"[1, 0, 5]",False,6,True
conservative_38,"[1, 1, 0]",True,1,True
conservative_38,"[1, 1, 1]",True,2,True
conservative_38,"[1, 1, 2]",True,3,True
conservative_38,"[1, 1, 3]",True,4,True
conservative_38,"[1, 1, 4]",True,5,True
conservative_38,"[1, 2, 0]",True,1,True
conservative_38,"[1, 2, 1]",True,2,True
conservative_38,"[1, 2, 2]",True,3,True
conservative_38,"[1, 2, 3]",True,4,True
conservative_38,"[1, 3, 0]",True,1,True
conservative_38,"[1, 3, 1]",True,2,True
conservative_38,"[1, 3, 2]",True,3,True
conservative_38,"[1, 4, 0]",True,1,True
conservative_38,"[1, 4, 1]",True,2,True
conservative_38,"[1, 5, 0]",True,1,True
conservative_38,"[2, 0, 0]",False,1,True
conservative_38,"[2, 0, 1]",False,2,True
conservative_38,"[2, 0, 2]",False,3,True
conservative_38,"[2, 0, 3]",False,4,True
conservative_38,"[2, 0, 4]",False,5,True
conservative_38,"[2, 1, 0]",True,1,True
conservative_38,"[2, 1, 1]",True,2,True
conservative_38,"[2, 1, 2]",True,3,True
conservative_38,"[2, 1, 3]",True,4,True
conservative_38,"[2, 2, 0]",True,1,True
conservative_38,"[2, 2, 1]",True,2,True
conservative_38,"[2, 2, 2]",True,3,True
conservative_38,"[2, 3, 0]",True,1,True
conservative_38,"[2, 3, 1]",True,2,True
conservative_38,"[2, 4, 0]",True,1,True
conservative_38,"[3, 0, 0]",False,1,True
conservative_38,"[3, 0, 1]",False,2,True
conservative_38,"[3, 0, 2]",False,3,True
conservative_38,"[3, 0, 3]",False,4,True
conservative_38,"[3, 1, 0]",True,1,True
conservative_38,"[3, 1, 1]",True,2,True
conservative_38,"[3, 1, 2]",True,3,True
conservative_38,"[3, 2, 0]",True,1,True
conservative_38,"[3, 2, 1]",True,2,True
conservative_38,"[3, 3, 0]",True,1,True
conservative_38,"[4, 0, 0]",False,1,True
conservative_38,"[4, 0, 1]",False,2,True
conservative_38,"[4, 0, 2]",False,3,True
conservative_38,"[4, 1, 0]",True,1,True
conservative_38,"[4, 1, 1]",True,2,True
conservative_38,"[4, 2, 0]",True,1,True
conservative_38,"[5, 0, 0]",False,1,True
conservative_38,"[5, 0, 1]",False,2,True
conservative_38,"[5, 1, 0]",True,1,True
conservative_38,"[6, 0, 0]",False,1,True
conservative_39,"[0, 0, 0]",False,1,True
conservative_39,"[0, 0, 1]",False,1,True
conservative_39,"[0, 0, 2]",False,1,True
conservative_39,"[0, 0, 3]",False,1,True
conservative_39,"[0, 0, 4]",False,1,True
conservative_39,"[0, 0, 5]",False,1,True
conservative_39,"[0, 0, 6]",False,1,True
conservative_39,"[0, 1, 0]",False,1,True
conservative_39,"[0, 1, 1]",False,1,True
conservative_39,"[0, 1, 2]",False,1,True
conservative_39,"[0, 1, 3]",False,1,True
conservative_39,"[0, 1, 4]",False,1,True
conservative_39,"[0, 1, 5]",False,1,True
conservative_39,"[0, 2, 0]",False,1,True
conservative_39,"[0, 2, 1]",False,1,True
conservative_39,"[0, 2, 2]",False,1,True
conservative_39,"[0, 2, 3]",False,1,True
conservative_39,"[0, 2, 4]",False,1,True
conservative_39,"[0, 3, 0]",False,1,True
conservative_39,"[0, 3, 1]",False,1,True
conservative_39,"[0, 3, 2]",False,1,True
conservative_39,"[0, 3, 3]",False,1,True
conservative_39,"[0, 4, 0]",False,1,True
conservative_39,"[0, 4, 1]",False,1,True
conservative_39,"[0, 4, 2]",False,1,True
conservative_39,"[0, 5, 0]",False,1,True
conservative_39,"[0, 5, 1]",False,1,True
conservative_39,"[0, 6, 0]",False,1,True
conservative_39,"[1, 0, 0]",True,1,True
conservative_39,"[1, 0, 1]",True,2,True
conservative_39,"[1, 0, 2]",True,3,True
conservative_39,"[1, 0, 3]",True,4,True
conservative_39,"[1, 0, 4]",True,5,True
conservative_39,"[1, 0, 5]",True,6,True
conservative_39,"[1, 1, 0]",True,1,True
conservative_39,"[1, 1, 1]",True,2,True
conservative_39,"[1, 1, 2]",True,3,True
conservative_39,"[1, 1, 3]",True,4,True
conservative_39,"[1, 1, 4]",True,5,True
conservative_39,"[1, 2, 0]",True,1,True
conservative_39,"[1, 2, 1]",True,2,True
conservative_39,"[1, 2, 2]",True,3,True
conservative_39,"[1, 2, 3]",True,4,True
conservative_39,"[1, 3, 0]",True,1,True
conservative_39,"[1, 3, 1]",True,2,True
conservative_39,"[1, 3, 2]",True,3,True
conservative_39,"[1, 4, 0]",True,1,True
conservative_39,"[1, 4, 1]",True,2,True
conservative_39,"[1, 5, 0]",True,1,True
conservative_39,"[2, 0, 0]",True,1,True
conservative_39,"[2, 0, 1]",True,2,True
conservative_39,"[2, 0, 2]",True,3,True
conservative_39,"[2, 0, 3]",True,4,True
conservative_39,"[2, 0, 4]",True,5,True
conservative_39,"[2, 1, 0]",True,1,True
conservative_39,"[2, 1, 1]",True,2,True
conservative_39,"[2, 1, 2]",True,3,True
conservative_39,"[2, 1, 3]",True,4,True
conservative_39,"[2, 2, 0]",True,1,True
conservative_39,"[2, 2, 1]",True,2,True
conservative_39,"[2, 2, 2]",True,3,True
conservative_39,"[2, 3, 0]",True,1,True
conservative_39,"[2, 3, 1]",True,2,True
conservative_39,"[2, 4, 0]",True,1,True
conservative_39,"[3, 0, 0]",True,1,True
conservative_39,"[3, 0, 1]",True,2,True
conservative_39,"[3, 0, 2]",True,3,True
conservative_39,"[3, 0, 3]",True,4,True
conservative_39,"[3, 1, 0]",True,1,True
conservative_39,"[3, 1, 1]",True,2,True
conservative_39,"[3, 1, 2]",True,3,True
conservative_39,"[3, 2, 0]",True,1,True
conservative_39,"[3, 2, 1]",True,2,True
conservative_39,"[3, 3, 0]",True,1,True
conservative_39,"[4, 0, 0]",True,1,True
conservative_39,"[4, 0, 1]",True,2,True
conservative_39,"[4, 0, 2]",True,3,True
conservative_39,"[4, 1, 0]",True,1,True
conservative_39,"[4, 1, 1]",True,2,True
conservative_39,"[4, 2, 0]",True,1,True
conservative_39,"[5, 0, 0]",True,1,True
conservative_39,"[5, 0, 1]",True,2,True
conservative_39,"[5, 1, 0]",True,1,True
conservative_39,"[6, 0, 0]",True,1,True
conservative_40,"[0, 0, 0]",False,1,True
conservative_40,"[0, 0, 1]",False,1,True
conservative_40,"[0, 0, 2]",False,1,True
conservative_40,"[0, 0, 3]",False,1,True
conservative_40,"[0, 0, 4]",False,1,True
conservative_40,"[0, 0, 5]",False,1,True
conservative_40,"[0, 0, 6]",False,1,True
conservative_40,"[0, 1, 0]",False,1,True
conservative_40,"[0, 1, 1]",False,1,True
conservative_40,"[0, 1, 2]",False,1,True
conservative_40,"[0, 1, 3]",False,1,True
conservative_40,"[0, 1, 4]",False,1,True
conservative_40,"[0, 1, 5]",False,1,True
conservative_40,"[0, 2, 0]",False,1,True
conservative_40,"[0, 2, 1]",False,1,True
conservative_40,"[0, 2, 2]",False,1,True
conservative_40,"[0, 2, 3]",False,1,True
conservative_40,"[0, 2, 4]",False,1,True
conservative_40,"[0, 3, 0]",False,1,True
conservative_40,"[0, 3, 1]",False,1,True
conservative_40,"[0, 3, 2]",False,1,True
conservative_40,"[0, 3, 3]",False,1,True
conservative_40,"[0, 4, 0]",False,1,True
conservative_40,"[0, 4, 1]",False,1,True
conservative_40,"[0, 4, 2]",False,1,True
conservative_40,"[0, 5, 0]",False,1,True
conservative_40,"[0, 5, 1]",False,1,True
conservative_40,"[0, 6, 0]",False,1,True
conservative_40,"[1, 0, 0]",False,2,True
conservative_40,"[1, 0, 1]",False,3,True
conservative_40,"[1, 0, 2]",False,4,True
conservative_40,"[1, 0, 3]",False,5,True
conservative_40,"[1, 0, 4]",False,6,True
conservative_40,"[1, 0, 5]",False,7,True
conservative_40,"[1, 1, 0]",False,2,True
conservative_40,"[1, 1, 1]",False,3,True
conservative_40,"[1, 1, 2]",True,4,True
conservative_40,"[1, 1, 3]",True,5,True
conservative_40,"[1, 1, 4]",True,6,True
conservative_40,"[1, 2, 0]",False,2,True
conservative_40,"[1, 2, 1]",False,3,True
conservative_40,"[1, 2, 2]",True,4,True
conservative_40,"[1, 2, 3]",True,5,True
conservative_40,"[1, 3, 0]",False,2,True
conservative_40,"[1, 3, 1]",False,3,True
conservative_40,"[1, 3, 2]",True,4,True
conservative_40,"[1, 4, 0]",False,2,True
conservative_40,"[1, 4, 1]",False,3,True
conservative_40,"[1, 5, 0]",False,2,True
conservative_40,"[2, 0, 0]",False,3,True
conservative_40,"[2, 0, 1]",False,4,True
conservative_40,"[2, 0, 2]",False,5,True
conservative_40,"[2, 0, 3]",False,6,True
conservative_40,"[2, 0, 4]",False,7,True
conservative_40,"[2, 1, 0]",False,3,True
conservative_40,"[2, 1, 1]",True,4,True
conservative_40,"[2, 1, 2]",True,5,True
conservative_40,"[2, 1, 3]",True,6,True
conservative_40,"[2, 2, 0]",False,3,True
conservative_40,"[2, 2, 1]",True,4,True
conservative_40,"[2, 2, 2]",True,5,True
conservative_40,"[2, 3, 0]",False,3,True
conservative_40,"[2, 3, 1]",True,4,True
conservative_40,"[2, 4, 0]",False,3,True
conservative_40,"[3, 0, 0]",False,4,True
conservative_40,"[3, 0, 1]",False,5,True
conservative_40,"[3, 0, 2]",False,6,True
conservative_40,"[3, 0, 3]",False,7,True
conservative_40,"[3, 1, 0]",True,4,True
conservative_40,"[3, 1, 1]",True,5,True
conservative_40,"[3, 1, 2]",True,6,True
conservative_40,"[3, 2, 0]",True,4,True
conservative_40,"[3, 2, 1]",True,5,True
conservative_40,"[3, 3, 0]",True,4,True
conservative_40,"[4, 0, 0]",False,5,True
conservative_40,"[4, 0, 1]",False,6,True
conservative_40,"[4, 0, 2]",False,7,True
conservative_40,"[4, 1, 0]",True,5,True
conservative_40,"[4, 1, 1]",True,6,True
conservative_40,"[4, 2, 0]",True,5,True
conservative_40,"[5, 0, 0]",False,6,True
conservative_40,"[5, 0, 1]",False,7,True
conservative_40,"[5, 1, 0]",True,6,True
conservative_40,"[6, 0, 0]",False,7,True
conservative_41,"[0, 0, 0]",False,1,True
conservative_41,"[0, 0, 1]",False,1,True
conservative_41,"[0, 0, 2]",False,1,True
conservative_41,"[0, 0, 3]",False,1,True
conservative_41,"[0, 0, 4]",False,1,True
conservative_41,"[0, 0, 5]",False,1,True
conservative_41,"[0, 0, 6]",False,1,True
conservative_41,"[0, 1, 0]",False,2,True
conservative_41,"[0, 1, 1]",False,2,True
conservative_41,"[0, 1, 2]",False,3,True
conservative_41,"[0, 1, 3]",False,3,True
conservative_41,"[0, 1, 4]",False,3,True
conservative_41,"[0, 1, 5]",False,3,True
conservative_41,"[0, 2, 0]",False,3,True
conservative_41,"[0, 2, 1]",False,8,True
conservative_41,"[0, 2, 2]",False,13,True
conservative_41,"[0, 2, 3]",True,19,True
conservative_41,"[0, 2, 4]",True,26,True
conservative_41,"[0, 3, 0]",False,9,True
conservative_41,"[0, 3, 1]",False,13,True
conservative_41,"[0, 3, 2]",True,19,True
conservative_41,"[0, 3, 3]",True,26,True
conservative_41,"[0, 4, 0]",False,14,True
conservative_41,"[0, 4, 1]",True,19,True
conservative_41,"[0, 4, 2]",True,26,True
conservative_41,"[0, 5, 0]",True,20,True
conservative_41,"[0, 5, 1]",True,26,True
conservative_41,"[0, 6, 0]",True,27,True
conservative_41,"[1, 0, 0]",False,1,True
conservative_41,"[1, 0, 1]",False,3,True
conservative_41,"[1, 0, 2]",False,3,True
conservative_41,"[1, 0, 3]",False,3,True
conservative_41,"[1, 0, 4]",False,3,True
conservative_41,"[1, 0, 5]",False,3,True
conservative_41,"[1, 1, 0]",False,4,True
conservative_41,"[1, 1, 1]",False,8,True
conservative_41,"[1, 1, 2]",False,13,True
conservative_41,"[1, 1, 3]",True,19,True
conservative_41,"[1, 1, 4]",True,26,True
conservative_41,"[1, 2, 0]",False,8,True
conservative_41,"[1, 2, 1]",False,13,True
conservative_41,"[1, 2, 2]",True,19,True
conservative_41,"[1, 2, 3]",True,26,True
conservative_41,"[1, 3, 0]",False,13,True
conservative_41,"[1, 3, 1]",True,19,True
conservative_41,"[1, 3, 2]",True,26,True
conservative_41,"[1, 4, 0]",True,19,True
conservative_41,"[1, 4, 1]",True,26,True
conservative_41,"[1, 5, 0]",True,26,True
conservative_41,"[2, 0, 0]",False,1,True
conservative_41,"[2, 0, 1]",False,8,True
conservative_41,"[2, 0, 2]",False,13,True
conservative_41,"[2, 0, 3]",True,19,True
conservative_41,"[2, 0, 4]",True,26,True
conservative_41,"[2, 1, 0]",False,8,True
conservative_41,"[2, 1, 1]",False,13,True
conservative_41,"[2, 1, 2]",True,19,True
conservative_41,"[2, 1, 3]",True,26,True
conservative_41,"[2, 2, 0]",False,13,True
conservative_41,"[2, 2, 1]",True,19,True
conservative_41,"[2, 2, 2]",True,26,True
conservative_41,"[2, 3, 0]",True,19,True
conservative_41,"[2, 3, 1]",True,26,True
conservative_41,"[2, 4, 0]",True,26,True
conservative_41,"[3, 0, 0]",False,1,True
conservative_41,"[3, 0, 1]",False,13,True
conservative_41,"[3, 0, 2]",True,19,True
conservative_41,"[3, 0, 3]",True,26,True
conservative_41,"[3, 1, 0]",False,13,True
conservative_41,"[3, 1, 1]",True,19,True
conservative_41,"[3, 1, 2]",True,26,True
conservative_41,"[3, 2, 0]",True,19,True
conservative_41,"[3, 2, 1]",True,26,True
conservative_41,"[3, 3, 0]",True,26,True
conservative_41,"[4, 0, 0]",False,1,True
conservative_41,"[4, 0, 1]",True,19,True
conservative_41,"[4, 0, 2]",True,26,True
conservative_41,"[4, 1, 0]",True,19,True
conservative_41,"[4, 1, 1]",True,26,True
conservative_41,"[4, 2, 0]",True,26,True
conservative_41,"[5, 0, 0]",False,1,True
conservative_41,"[5, 0, 1]",True,26,True
conservative_41,"[5, 1, 0]",True,26,True
conservative_41,"[6, 0, 0]",False,1,True
conservative_42,"[0, 0, 0]",False,1,True
conservative_42,"[0, 0, 1]",False,1,True
conservative_42,"[0, 0, 2]",False,1,True
conservative_42,"[0, 0, 3]",False,1,True
conservative_42,"[0, 0, 4]",False,1,True
conservative_42,"[0, 0, 5]",False,1,True
conservative_42,"[0, 0, 6]",False,1,True
conservative_42,"[0, 1, 0]",False,2,True
conservative_42,"[0, 1, 1]",False,2,True
conservative_42,"[0, 1, 2]",False,2,True
conservative_42,"[0, 1, 3]",False,2,True
conservative_42,"[0, 1, 4]",False,2,True
conservative_42,"[0, 1, 5]",False,2,True
conservative_42,"[0, 2, 0]",False,3,True
conservative_42,"[0, 2, 1]",False,3,True
conservative_42,"[0, 2, 2]",False,3,True
conservative_42,"[0, 2, 3]",False,3,True
conservative_42,"[0, 2, 4]",False,3,True
conservative_42,"[0, 3, 0]",False,4,True
conservative_42,"[0, 3, 1]",False,4,True
conservative_42,"[0, 3, 2]",False,4,True
conservative_42,"[0, 3, 3]",False,4,True
conservative_42,"[0, 4, 0]",True,5,True
conservative_42,"[0, 4, 1]",True,5,True
conservative_42,"[0, 4, 2]",True,5,True
conservative_42,"[0, 5, 0]",True,6,True
conservative_42,"[0, 5, 1]",True,6,True
conservative_42,"[0, 6, 0]",True,7,True
conservative_42,"[1, 0, 0]",False,1,True
conservative_42,"[1, 0, 1]",False,1,True
conservative_42,"[1, 0, 2]",False,1,True
conservative_42,"[1, 0, 3]",False,1,True
conservative_42,"[1, 0, 4]",False,1,True
conservative_42,"[1, 0, 5]",False,1,True
conservative_42,"[1, 1, 0]",False,2,True
conservative_42,"[1, 1, 1]",False,2,True
conservative_42,"[1, 1, 2]",False,2,True
conservative_42,"[1, 1, 3]",False,2,True
conservative_42,"[1, 1, 4]",False,2,True
conservative_42,"[1, 2, 0]",False,3,True
conservative_42,"[1, 2, 1]",False,3,True
conservative_42,"[1, 2, 2]",False,3,True
conservative_42,"[1, 2, 3]",False,3,True
conservative_42,"[1, 3, 0]",True,4,True
conservative_42,"[1, 3, 1]",True,4,True
conservative_42,"[1, 3, 2]",True,4,True
conservative_42,"[1, 4, 0]",True,5,True
conservative_42,"[1, 4, 1]",True,5,True
conservative_42,"[1, 5, 0]",True,6,True
conservative_42,"[2, 0, 0]",False,1,True
conservative_42,"[2, 0, 1]",False,1,True
conservative_42,"[2, 0, 2]",False,1,True
conservative_42,"[2, 0, 3]",False,1,True
conservative_42,"[2, 0, 4]",False,1,True
conservative_42,"[2, 1, 0]",False,2,True
conservative_42,"[2, 1, 1]",False,2,True
conservative_42,"[2, 1, 2]",False,2,True
conservative_42,"[2, 1, 3]",False,2,True
conservative_42,"[2, 2, 0]",True,3,True
conservative_42,"[2, 2, 1]",True,3,True
conservative_42,"[2, 2, 2]",True,3,True
conservative_42,"[2, 3, 0]",True,4,True
conservative_42,"[2, 3, 1]",True,4,True
conservative_42,"[2, 4, 0]",True,5,True
conservative_42,"[3, 0, 0]",False,1,True
conservative_42,"[3, 0, 1]",False,1,True
conservative_42,"[3, 0, 2]",False,1,True
conservative_42,"[3, 0, 3]",False,1,True
conservative_42,"[3, 1, 0]",False,2,True
conservative_42,"[3, 1, 1]",False,2,True
conservative_42,"[3, 1, 2]",False,2,True
conservative_42,"[3, 2, 0]",True,3,True
conservative_42,"[3, 2, 1]",True,3,True
conservative_42,"[3, 3, 0]",True,4,True
conservative_42,"[4, 0, 0]",False,1,True
conservative_42,"[4, 0, 1]",False,1,True
conservative_42,"[4, 0, 2]",False,1,True
conservative_42,"[4, 1, 0]",False,2,True
conservative_42,"[4, 1, 1]",False,2,True
conservative_42,"[4, 2, 0]",True,3,True
conservative_42,"[5, 0, 0]",False,1,True
conservative_42,"[5, 0, 1]",False,1,True
conservative_42,"[5, 1, 0]",False,2,True
conservative_42,"[6, 0, 0]",False,1,True
conservative_43,"[0, 0, 0]",False,1,True
conservative_43,"[0, 0, 1]",True,2,True
conservative_43,"[0, 0, 2]",True,3,True
conservative_43,"[0, 0, 3]",True,4,True
conservative_43,"[0, 0, 4]",True,5,True
conservative_43,"[0, 0, 5]",True,6,True
conservative_43,"[0, 0, 6]",True,7,True
conservative_43,"[0, 1, 0]",True,1,True
